name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		NetOtherFinancingCharges,"-69,000,000","-35,000,000","-15,000,000","-17,000,000","71,000,000","-91,000,000","-36,000,000","428,000,000","-32,000,000","-22,000,000","-19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,000,000","-3,000,000","-2,000,000","-43,000,000","-6,000,000","-2,000,000","34,000,000","-71,000,000",,"221,000,000",,"-434,000,000",,,"2,000,000","-5,000,000","0","-5,000,000","1,000,000",,,"-1,000,000","1,000,000","-6,000,000","-1,000,000","-8,000,000","-15,000,000","-12,000,000","-20,000,000","-10,000,000",,,,,"184,000,000","49,000,000","-214,000,000","-2,000,000","-403,000,000","9,000,000","24,000,000","-3,000,000","2,000,000","9,000,000","4,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedFinancingActivities,"-11,000,000","0","0","54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"474,000,000","474,000,000","476,000,000","236,000,000","292,000,000","524,000,000","185,000,000","558,000,000","1,604,000,000","861,000,000","157,000,000","433,000,000","334,000,000","267,000,000","175,000,000","366,000,000","501,000,000","227,000,000","204,000,000","173,000,000","441,000,000","463,000,000","257,000,000","339,000,000","385,000,000","177,000,000","266,000,000","150,000,000","477,000,000","522,000,000","207,000,000","493,000,000","358,000,000","758,000,000","172,000,000","260,000,000","537,000,000","586,000,000","93,000,000","128,000,000","187,000,000","358,000,000","161,000,000","623,000,000","994,000,000","801,000,000","247,000,000","696,000,000","536,000,000","755,000,000","90,000,000","183,000,000","1,025,000,000","826,000,000","213,000,000","162,000,000","527,000,000","841,000,000","348,000,000","1,245,000,000","1,891,000,000","616,000,000","351,000,000","459,000,000","851,000,000","758,000,000","847,000,000","793,000,000","1,013,000,000","940,000,000","669,000,000","560,000,000","696,000,000","551,000,000","532,000,000","664,000,000","931,000,000","675,000,000","377,000,000","407,000,000","264,000,000","160,000,000","189,000,000","213,000,000","176,000,000","222,000,000","182,000,000","281,000,000","240,000,000","208,000,000","132,000,000","234,000,000","213,000,000","104,000,000","101,000,000","101,000,000","230,000,000","72,000,000","67,000,000","134,000,000","51,000,000","57,000,000","56,000,000","55,000,000","60,000,000","42,000,000","56,000,000","37,000,000","45,000,000","48,000,000","79,000,000","26,000,000","45,000,000","70,000,000"
	ChangesInCash,"-50,000,000","-2,000,000","240,000,000","-56,000,000","-232,000,000","339,000,000","-373,000,000","-1,046,000,000","743,000,000","704,000,000","-276,000,000","99,000,000","67,000,000","92,000,000","-191,000,000","-135,000,000","274,000,000","23,000,000","31,000,000","-268,000,000","-22,000,000","206,000,000","-104,000,000","-46,000,000","208,000,000","-89,000,000","116,000,000","-327,000,000","-45,000,000","315,000,000","-286,000,000","135,000,000","-400,000,000","586,000,000","-88,000,000","-277,000,000","-49,000,000","493,000,000","-35,000,000","-59,000,000","-171,000,000","197,000,000","-462,000,000","-371,000,000","193,000,000","554,000,000","-449,000,000","160,000,000","-219,000,000","666,000,000","-92,000,000","-842,000,000","199,000,000","613,000,000","51,000,000","-365,000,000","-314,000,000","493,000,000","-897,000,000","-646,000,000","1,274,000,000","264,000,000","-108,000,000","-392,000,000","93,000,000","-90,000,000","56,000,000","-220,000,000","72,000,000","271,000,000","283,000,000","-137,000,000","-37,000,000","28,000,000","-121,000,000","-249,000,000","255,000,000","297,000,000","32,000,000","143,000,000","104,000,000","-29,000,000","-24,000,000","37,000,000","-46,000,000","40,000,000","-99,000,000","41,000,000","32,000,000","76,000,000","-102,000,000","21,000,000","109,000,000","3,000,000","0","-129,000,000","156,000,000","5,000,000","-67,000,000","83,000,000","-6,000,000","1,000,000",,"-5,000,000","18,000,000","-14,000,000","19,000,000","-8,000,000","-3,000,000","-31,000,000","53,000,000","-19,000,000","2,000,000","15,000,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,000,000","1,000,000","0","0",,,"-2,000,000","0",,,,"175,000,000","8,000,000","-9,000,000","-3,000,000",,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"524,000,000","476,000,000","236,000,000","292,000,000","524,000,000","185,000,000","558,000,000","1,604,000,000","861,000,000","157,000,000","433,000,000","334,000,000","267,000,000","175,000,000","366,000,000","501,000,000","227,000,000","204,000,000","173,000,000","441,000,000","463,000,000","257,000,000","339,000,000","385,000,000","177,000,000","266,000,000","150,000,000","477,000,000","522,000,000","207,000,000","493,000,000","358,000,000","758,000,000","172,000,000","260,000,000","537,000,000","586,000,000","93,000,000","128,000,000","187,000,000","358,000,000","161,000,000","623,000,000","994,000,000","801,000,000","247,000,000","696,000,000","536,000,000","755,000,000","90,000,000","183,000,000","1,025,000,000","826,000,000","213,000,000","162,000,000","527,000,000","841,000,000","348,000,000","1,245,000,000","1,891,000,000","616,000,000","351,000,000","459,000,000","851,000,000","758,000,000","847,000,000","793,000,000","1,013,000,000","940,000,000","669,000,000","560,000,000","696,000,000","551,000,000","532,000,000","664,000,000","931,000,000","675,000,000","377,000,000","407,000,000","264,000,000","160,000,000","189,000,000","213,000,000","176,000,000","222,000,000","182,000,000","281,000,000","240,000,000","208,000,000","132,000,000","234,000,000","213,000,000","104,000,000","101,000,000","101,000,000","230,000,000","72,000,000","67,000,000","134,000,000","51,000,000","57,000,000","56,000,000","55,000,000","60,000,000","42,000,000","56,000,000","37,000,000","45,000,000","48,000,000","79,000,000","26,000,000","45,000,000","70,000,000","55,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,000,000",,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000",,,,,,,,,,,,,"0","0",,,"175,000,000","0","0","42,000,000","54,000,000","0","0","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,"172,000,000","183,000,000","91,000,000","155,000,000","147,000,000","187,000,000","111,000,000","119,000,000","-13,000,000","189,000,000","93,000,000","139,000,000","127,000,000","212,000,000","72,000,000","166,000,000",,,"96,000,000","162,000,000",,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-2,292,000,000","-544,000,000","-671,000,000","-597,000,000","-473,000,000","-468,000,000","-647,000,000","-796,000,000","-458,000,000","-547,000,000","-563,000,000","-653,000,000","-512,000,000","-508,000,000","-546,000,000","-746,000,000","-477,000,000","-451,000,000","-494,000,000","-486,000,000","-421,000,000","-379,000,000","-461,000,000","-451,000,000","-432,000,000","-435,000,000","-491,000,000","-461,000,000","-343,000,000","-358,000,000","-465,000,000","-488,000,000","-381,000,000","-318,000,000","-443,000,000","-335,000,000","-320,000,000","-283,000,000","-383,000,000","-318,000,000","-281,000,000","-294,000,000","-258,000,000","-225,000,000","-208,000,000","-191,000,000","-222,000,000","-198,000,000","-243,000,000","-201,000,000","-213,000,000","-217,000,000","-240,000,000","-197,000,000","-315,000,000","-171,000,000","-185,000,000","-155,000,000","-750,000,000","-163,000,000","-112,000,000","-266,000,000","-152,000,000","-198,000,000","-191,000,000","-129,000,000","-158,000,000","-155,000,000","-131,000,000","-149,000,000","-148,000,000","-140,000,000","-124,000,000","-113,000,000","-183,000,000","-93,000,000","-103,000,000","-156,000,000","-224,000,000","-162,000,000","-169,000,000","-192,000,000","-400,000,000","-308,000,000","-281,000,000","-273,000,000","-300,000,000","-244,000,000","-279,000,000","-209,000,000","-645,000,000","-188,000,000","-134,000,000","-157,000,000","-847,000,000","-159,000,000","-161,000,000","-128,000,000","-173,000,000","-173,000,000","-233,000,000","-132,000,000","-229,000,000","-179,000,000","-141,000,000","-110,000,000","-8,000,000","-91,000,000","-149,000,000","-287,000,000","-160,000,000","-147,000,000","-154,000,000","-114,000,000"
IssuanceOfCapitalStock,"245,000,000","4,000,000","3,000,000","227,000,000","11,000,000","9,000,000","146,000,000","3,000,000","3,000,000","101,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,000,000","3,000,000","33,000,000","3,000,000","3,000,000","4,000,000","73,000,000","3,000,000","3,000,000","3,000,000","3,000,000","63,000,000","3,000,000","13,000,000","23,000,000","4,000,000","3,000,000","3,000,000","4,000,000","33,000,000","4,000,000","4,000,000","4,000,000","24,000,000","3,000,000","4,000,000",,,"3,000,000","4,000,000",,,"3,000,000","2,000,000","2,000,000","3,000,000","2,000,000","2,000,000","2,000,000","3,000,000","3,000,000","2,000,000","-489,000,000","493,000,000","2,000,000","2,000,000","4,000,000","7,000,000","-10,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","277,000,000","6,000,000",,,,,"43,000,000","225,000,000",,,"7,000,000","301,000,000","20,000,000","29,000,000","9,000,000","6,000,000","133,000,000","316,000,000","329,000,000","220,000,000","0","3,000,000","187,000,000","572,000,000","24,000,000","27,000,000","220,000,000","19,000,000","10,000,000","20,000,000","164,000,000","143,000,000","186,000,000","17,000,000","66,000,000","13,000,000","8,000,000","105,000,000","12,000,000","109,000,000","6,000,000","33,000,000","6,000,000","7,000,000","4,000,000","206,000,000"
IssuanceOfDebt,,,"35,000,000","300,000,000","0","0","786,000,000","234,000,000","1,287,000,000","1,198,000,000","84,000,000","872,000,000","682,000,000","1,144,000,000","1,838,000,000","682,000,000","689,000,000","71,000,000","700,000,000","482,000,000","-425,000,000","923,000,000","633,000,000","573,000,000","48,000,000","44,000,000","759,000,000","164,000,000","-1,000,000","80,000,000","146,000,000","947,000,000","78,000,000","380,000,000","295,000,000","350,000,000","441,000,000","124,000,000","500,000,000","535,000,000","385,000,000","405,000,000","40,000,000","37,000,000","383,000,000","13,000,000","594,000,000","655,000,000","0","300,000,000","19,000,000","261,000,000","439,000,000","538,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-236,000,000","-3,000,000","-217,000,000","0","-16,000,000","-2,000,000","-716,000,000","-812,000,000","-383,000,000","-99,000,000","-115,000,000","60,000,000","-341,000,000","-889,000,000","-1,240,000,000","-61,000,000","-501,000,000","-202,000,000","-547,000,000","-192,000,000","411,000,000","-926,000,000","-513,000,000","-180,000,000","234,000,000","-291,000,000","-81,000,000","-24,000,000","-128,000,000","-27,000,000","-282,000,000","-202,000,000","-297,000,000","-20,000,000","-92,000,000","-191,000,000","-473,000,000","-20,000,000","-369,000,000","-205,000,000","-523,000,000","-465,000,000","-119,000,000","-14,000,000","-285,000,000","-19,000,000","-487,000,000","-90,000,000","-319,000,000","-45,000,000","-71,000,000","-686,000,000","-145,000,000","-310,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0",,,,"-226,000,000",,,,,,,,,,,,"0","0","0","-32,000,000",,,,,,,,,,,,,,"-219,000,000",,,"322,000,000","-301,000,000",,,"-1,000,000",,,,"-16,000,000","-250,000,000","-27,000,000","-102,000,000","0","0","-192,000,000","-2,000,000",,,,,"0",,,,"0",,,,"0",,,,"0","-1,000,000","0","-1,000,000"
FreeCashFlow,"-598,000,000","163,000,000","-335,000,000","-481,000,000","62,000,000","364,000,000","-515,000,000","-448,000,000","137,000,000","-346,000,000","-168,000,000","-443,000,000","56,000,000","109,000,000","-408,000,000","-597,000,000","231,000,000","257,000,000","12,000,000","-406,000,000","52,000,000","267,000,000","-73,000,000","-311,000,000","37,000,000","197,000,000","-271,000,000","-303,000,000","159,000,000","402,000,000","20,000,000","-463,000,000","-55,000,000","293,000,000","-140,000,000","-312,000,000","50,000,000","442,000,000","-76,000,000","-327,000,000","27,000,000","341,000,000","-284,000,000","-246,000,000","167,000,000","650,000,000","-261,000,000","-248,000,000","148,000,000","456,000,000","-3,000,000","-382,000,000","-43,000,000","409,000,000","61,000,000","-639,000,000","-8,000,000","319,000,000","-607,000,000","-680,000,000","-26,000,000","49,000,000","100,000,000","-251,000,000","125,000,000","44,000,000","-116,000,000","-57,000,000","113,000,000","113,000,000","230,000,000","-427,000,000","-52,000,000","296,000,000","-420,000,000","-240,000,000","-370,000,000","244,000,000","-144,000,000","-340,000,000","80,000,000","60,000,000","-229,000,000","-390,000,000","-314,000,000","88,000,000","-10,000,000","-264,000,000","-210,000,000","-95,000,000","-168,000,000","-188,000,000","-15,000,000","164,000,000","-717,000,000","-82,000,000","-101,000,000","121,000,000","121,000,000","-191,000,000","-231,000,000","247,000,000","-88,000,000","-145,000,000","-4,000,000","239,000,000","285,000,000","-83,000,000","-74,000,000","19,000,000","28,000,000","-167,000,000","-90,000,000","266,000,000"
